ds,yhat,yhat_lower,yhat_upper,y
2020-11-16,120.4416448636599,90.20143835038586,149.58340226037058,115.6500015258789
2020-11-17,121.11482706339945,91.76281358278725,147.4375221998454,116.19999694824219
2020-11-18,121.68778545664615,91.50674660333752,149.10042274883588,119.75
2020-11-19,122.3770031814949,95.0064407156334,150.37845261468993,120.6500015258789
2020-11-20,122.6195683799377,93.16247931149876,152.2573082150049,115.5
2020-11-23,124.53899749386562,95.8248550726016,154.61910731971787,114.44999694824219
2020-11-24,125.08443134381822,97.87139459669235,158.61302372362474,113.1500015258789
2020-11-25,125.48330012209917,96.54138661420443,152.26562868976717,114.5
2020-11-27,125.93906240379125,97.95999006554652,154.56341784786298,121.69999694824219
2020-11-30,126.88842872996933,97.89661248270954,154.47941529588545,120.69999694824219
2020-12-01,127.06396303123663,98.03219671026149,156.30536417716638,115.6500015258789
2020-12-02,127.08017588221296,99.23391949482091,156.71664427950077,116.8499984741211
2020-12-03,127.16286915450492,99.73530593284327,157.14236077305637,117.6500015258789
2020-12-04,126.75941895885738,99.34937931533389,157.6946218934051,115.3499984741211
2020-12-07,126.61659262165158,99.23370543552093,156.70934312060473,116.94999694824219
2020-12-08,126.47236654520971,98.52055351632853,154.78933747040685,117.0999984741211
2020-12-09,126.19993889308314,97.1998653378206,156.2890710371498,114.9000015258789
2020-12-10,126.02946714550879,97.32066112936889,156.20833519879852,118.55000305175781
2020-12-11,125.41186197104811,96.16671941976259,154.2922558963388,119.0999984741211
2020-12-14,124.88228577633069,97.29408616891362,153.84284144957473,123.55000305175781
2020-12-15,124.69678696218922,95.55400002661366,153.84637900221898,123.0999984741211
2020-12-16,124.4256902774949,95.50484976353415,151.06831040154054,125.05000305175781
2020-12-17,124.29702740874902,96.94464519475505,154.98757690738316,125.05000305175781
2020-12-18,123.75873469342274,92.60060659631282,151.7141182541618,123.69999694824219
2020-12-21,123.65158744639068,95.27339934372839,152.30157444961966,124.30000305175781
2020-12-22,123.65209539348857,92.32324215799245,153.74907610983368,124.19999694824219
2020-12-23,123.58052272585986,97.28890629854418,152.5823828898626,124.55000305175781
2020-12-24,123.6591960898624,97.49379842010313,148.9083874271121,125.94999694824219
2020-12-28,123.81150106397006,94.71704702828471,152.75053664139932,123.3499984741211
2020-12-29,123.9791648548254,95.44415513069781,153.34213913863616,125.4000015258789
2020-12-30,124.05399441687649,96.44826762866114,153.10227987103588,125.4000015258789
2020-12-31,124.25563079566794,94.50810949575104,152.51432337750418,128.25
2021-01-04,124.64094956616535,94.90649032659267,152.50734781085472,126.1500015258789
2021-01-05,124.80354000234948,96.32779104064127,150.5886934421385,125.0999984741211
2021-01-06,124.8513840490806,95.90849193911387,152.87434484295952,120.9000015258789
2021-01-07,125.00710081478994,96.50955565189558,152.66295809816108,121.0999984741211
2021-01-08,124.71465151487334,95.6788560724917,156.36661210077924,123.69999694824219
2021-01-11,125.09674170194216,94.19161348277656,153.15465707055174,121.44999694824219
2021-01-12,125.17939217293006,97.7894149653879,153.54433969318143,121.4000015258789
2021-01-13,125.15394512465645,94.93986944041019,153.53139086282476,125.25
2021-01-14,125.24727263812912,95.82453107647703,153.94267200796008,127.3499984741211
2021-01-15,124.90720538711972,96.76950096832874,155.39282055720636,128.14999389648438
2021-01-19,125.38640706899253,96.33441425871374,155.2622743888343,127.1500015258789
2021-01-20,125.42374055392995,97.61925715246728,152.47487504234266,125.19999694824219
2021-01-21,125.60378193632792,96.91176241789077,155.28285821067468,126.44999694824219
2021-01-22,125.37296438124899,96.09310943751447,154.9913850929381,124.05000305175781
2021-01-25,126.1676074510885,96.79035745391285,154.21571932901125,123.25
2021-01-26,126.45770522123236,98.06296476497984,155.38627098305665,124.5
2021-01-27,126.66814794084739,98.2004262250346,155.3756121278232,125.5
2021-01-28,127.0199288993239,97.81885737869543,156.198599509,124.0
2021-01-29,126.95387302237398,97.73800943265516,156.5990761881536,122.94999694824219
2021-02-01,128.1445042758914,99.49812816972165,157.0362880854213,125.3499984741211
2021-02-02,128.51604639648207,98.92025713158502,158.18451027571996,123.4000015258789
2021-02-03,128.77483391743075,99.85846785727922,158.7551010704033,123.94999694824219
2021-02-04,129.13811876195555,99.32738884721834,157.92910826343152,124.05000305175781
2021-02-05,129.04380162884306,100.6557742563917,158.35139434353076,124.5
2021-02-08,129.896119203413,102.41623482682637,158.01573563307494,124.0999984741211
2021-02-09,130.25501241533507,100.27693191717182,160.64813934995234,122.94999694824219
2021-02-10,130.46185675832626,100.07704989980239,158.20156153709786,121.0999984741211
2021-02-11,130.7372197901064,102.4535475923503,160.50129212336202,121.19999694824219
2021-02-12,130.52332851002345,99.95933219603344,160.70378489560272,121.1500015258789
2021-02-16,130.8719060517093,101.76006945388471,160.98262455345855,124.3499984741211
2021-02-17,130.70965499039485,100.6399572411132,158.5313969113708,125.69999694824219
2021-02-18,130.62519849840152,102.19611369012897,159.87934948933102,127.5999984741211
2021-02-19,130.06863561269668,100.60341395421047,158.6822429359794,127.5
2021-02-22,129.5785952343385,99.95303722351557,156.97807500892418,133.4499969482422
2021-02-23,129.36525989192975,102.64138398833869,160.34778951690825,136.85000610351562
2021-02-24,129.05149484821408,101.38167160719901,159.55772072472163,135.64999389648438
2021-02-25,128.8699395103036,99.90401354875739,159.9763222785422,139.1999969482422
2021-02-26,128.27379796100217,98.03431981401037,154.23966472290732,136.85000610351562
2021-03-01,128.02316523565838,100.82794665245075,157.5295222320398,135.14999389648438
2021-03-02,128.00711891303257,98.89204606645615,158.25770101329715,133.1999969482422
2021-03-03,127.94534949162896,100.04798504064136,157.3737035115857,131.14999389648438
2021-03-04,128.0663224498127,98.2843179493124,155.00078089644967,128.39999389648438
2021-03-05,127.8180213169367,96.9829729868858,155.42395599864818,128.75
2021-03-08,128.81757939226316,100.01854410158535,156.50609090133852,129.0500030517578
2021-03-09,129.26217457354846,100.8805417978629,159.14936030586108,128.89999389648438
2021-03-10,129.66950471628672,100.74419872769538,159.20037032401325,129.35000610351562
2021-03-11,130.2597257257274,101.50707238591677,157.40797552236015,131.8000030517578
2021-03-12,130.47263901838167,99.60991136500152,159.70109782450098,132.4499969482422
2021-03-15,132.73158747793482,105.63758962520623,161.38077807116414,131.4499969482422
2021-03-16,133.5323085290221,104.93962105686856,164.10162968982382,133.8000030517578
2021-03-17,134.2548565491496,106.525706955197,164.52444484097552,132.85000610351562
2021-03-18,135.11541801722618,107.03348275841797,163.49448794593724,126.4000015258789
2021-03-19,135.5509207426337,107.91876121166042,165.03254696767223,125.44999694824219
2021-03-22,138.17953008385766,108.1535283785022,167.42842214599136,130.10000610351562
2021-03-23,139.00590336416062,109.50371413554151,169.2953085267033,127.5999984741211
2021-03-24,139.7088976708294,110.0996880231247,167.27136035092826,126.5
2021-03-25,140.50828342272573,111.40918694119716,171.0612175682576,126.5999984741211
2021-03-26,140.84537282632954,112.22273567702844,169.2101025585317,128.5
2021-03-29,143.00814811664588,114.2353355486291,172.4342353527296,127.05000305175781
2021-03-30,143.64186290535082,117.29852241071472,172.85123785843209,122.5999984741211
2021-03-31,144.14359553111154,117.63580992699464,172.3763898700817,123.5
2021-04-01,144.7390188135636,114.57488999690274,174.09465908874037,121.5999984741211
2021-04-05,146.49961973841442,114.47641596191804,174.51014810357864,122.0999984741211
2021-04-06,146.98812969174375,118.95821658644746,176.83993592986178,126.8499984741211
2021-04-07,147.365957827449,116.76219619832487,174.43055048712668,126.75
2021-04-08,147.85996304700984,117.72392542015773,178.5336927887068,127.8499984741211
2021-04-09,147.91729966929717,119.95960275893981,175.65286183586184,127.25
2021-04-12,149.43187230707534,121.32454089610779,177.93361825085807,128.10000610351562
2021-04-13,149.91818900458125,122.1190951994875,178.93527799535104,130.0500030517578
2021-04-14,150.30563842301822,120.400349792121,177.97712959291246,132.10000610351562
2021-04-15,150.81706569014406,120.28739471945117,180.00854834322664,132.6999969482422
2021-04-16,150.89529866067195,122.09296629271542,179.6555545342744,129.14999389648438
2021-04-19,152.44864116726737,123.7793911451692,181.55430215547963,129.85000610351562
2021-04-20,152.9255655659587,122.90761341433765,181.30599718358312,132.4499969482422
2021-04-21,153.2861037329482,124.44317230993157,181.01512779084234,132.1999969482422
2021-04-22,153.75005539946218,125.67166207900368,182.86110534321523,134.3000030517578
2021-04-23,153.75787972020825,125.57700336972245,182.07177449779024,136.85000610351562
2021-04-26,154.95059617863922,124.25227396895497,186.5597309897105,141.75
2021-04-27,155.25789391626878,125.54384536924118,183.92539444900524,144.35000610351562
2021-04-28,155.42650163577952,125.88850891162284,185.14511440574722,144.3000030517578
2021-04-29,155.67894976300386,125.0004756199988,183.44028762724113,141.39999389648438
2021-04-30,155.4592103568836,127.48984439080228,184.00500305687714,139.9499969482422
2021-05-03,155.91775816834422,125.72128649490797,185.8411639181954,138.75
2021-05-04,155.9805405370383,127.91257884621787,184.28471855622573,138.89999389648438
2021-05-05,155.91412642974234,125.26402257408341,183.1174489381896,148.5
2021-05-06,155.94677636519253,126.97408398646567,185.77623238633228,153.5
2021-05-07,155.52802860552012,126.9586040060603,183.3560009837887,152.3000030517578
2021-05-10,155.56414185806398,127.08864266227091,185.57660717231903,147.60000610351562
2021-05-11,155.55795617565235,127.28696883331699,183.8673604769125,147.89999389648438
2021-05-12,155.46338374257945,124.54979342006014,183.9314958506253,145.75
2021-05-13,155.51023994693088,125.97392872469597,183.65025324280282,145.64999389648438
2021-05-14,155.14859768814412,128.44196868774597,183.9725773976805,144.25
2021-05-17,155.60286239385226,128.1858748170046,185.95726415847813,145.0
2021-05-18,155.8095766816071,128.88141605278656,185.38261993414807,151.8000030517578
2021-05-19,155.95782076107184,125.69707788779307,184.89332587408484,150.9499969482422
2021-05-20,156.271999893246,125.90376530299145,186.87666274317212,150.9499969482422
2021-05-21,156.19606606573717,127.3178147903217,185.09318858275944,150.10000610351562
2021-05-24,157.5489815887549,127.75533461063135,187.66395728261583,149.0
2021-05-25,158.04479184299748,129.92893736527094,185.75904585492862,150.5
2021-05-26,158.46469297968903,129.59029921940459,187.6888651725855,155.6999969482422
2021-05-27,159.02610469873594,132.23233864520813,187.3103828571497,155.35000610351562
2021-05-28,159.16646828518518,131.31717660690313,187.04417666737538,162.35000610351562
2021-06-01,161.4662103346982,134.2116479562199,189.29453117318636,161.0500030517578
2021-06-02,161.87728491748146,133.4051920132682,191.5506133652095,161.14999389648438
2021-06-03,162.3778293615602,130.88938247206707,191.47942672954127,157.60000610351562
2021-06-04,162.40564409125253,132.92472623168257,192.05346940894893,161.64999389648438
2021-06-07,163.54089656030922,133.08334404623668,192.44515689383488,160.14999389648438
2021-06-08,163.7868403155129,134.50490726270044,192.16513689316886,157.6999969482422
2021-06-09,163.87283029674688,134.71436185674705,193.75879024636387,157.1999969482422
2021-06-10,164.0220359072652,133.91878470900517,191.21756796636575,158.6999969482422
2021-06-11,163.67948864420228,134.49191254299475,191.46930582904542,157.4499969482422
2021-06-14,163.6678318383939,135.82207592585277,193.8832727779597,154.10000610351562
2021-06-15,163.54636913853116,135.87480061280417,192.80627954327304,151.1999969482422
2021-06-16,163.28553833619975,135.73204003367206,191.28429584904777,153.35000610351562
2021-06-17,163.11584207133578,133.164092411587,192.2404925867768,149.5500030517578
2021-06-18,162.48904163468234,136.30744680651938,192.90596674978298,149.89999389648438
2021-06-21,161.88772877496137,131.10569662605906,192.26381883118114,152.35000610351562
2021-06-22,161.6709685950194,132.3359177788613,190.46430313375538,151.25
2021-06-23,161.36951930086838,131.2827923274977,190.1507671775679,153.14999389648438
2021-06-24,161.21457304180097,131.25253442039846,187.80811828600628,152.39999389648438
2021-06-25,160.65739997758965,132.38256487288487,190.09770733155952,157.25
2021-06-28,160.57228278551756,129.69462552365445,190.9516239239649,162.25
2021-06-29,160.61749502983295,129.4905860226167,189.0495897905406,159.6999969482422
2021-06-30,160.61444221338905,131.41664888905024,187.1602452627601,159.35000610351562
2021-07-01,160.788102130643,132.07127657206308,188.94678503906428,156.0
2021-07-02,160.58300394847723,131.34099735812885,189.18831806610928,152.5500030517578
2021-07-06,162.04199478716887,135.00835596426253,189.69980948084853,147.89999389648438
2021-07-07,162.40032147159692,134.44823107732873,191.28995995581764,149.75
2021-07-08,162.9165503239968,134.30380037550742,190.591173153387,152.0500030517578
2021-07-09,163.0293569307194,133.0197683403142,192.86258889680332,151.3000030517578
2021-07-12,164.82786563877698,137.312722052758,194.94918824193522,153.85000610351562
2021-07-13,165.4232034052901,136.9130527677274,193.7535600812007,152.10000610351562
2021-07-14,165.91640193548216,136.7516850437897,194.3071320006407,156.4499969482422
2021-07-15,166.52552304957828,137.9333762823879,197.7602124432584,156.89999389648438
2021-07-16,166.68976320387537,138.42738562426217,196.1688265296712,161.1999969482422
2021-07-19,168.41303934475314,138.59723224063367,194.58114640328324,155.25
2021-07-20,168.9173759127932,139.7687579435403,198.18938129755244,165.64999389648438
2021-07-21,169.29366711966736,136.58089149445422,195.44729950190293,176.0
2021-07-22,169.7650273134222,142.94447740996628,197.8026177985777,193.64999389648438
2021-07-23,169.77607259265338,140.7385081492042,200.57373056956416,189.0
2021-07-26,171.00397834472696,142.11885477847423,201.52872075647184,207.8000030517578
2021-07-27,171.35010951586167,142.49595211564395,200.53013406856576,201.75
2021-07-28,171.58056511638804,142.46372047415923,199.38997790557946,200.4499969482422
2021-07-29,171.92323975805058,142.15761389778368,203.60867587483114,196.5
2021-07-30,171.8270004584927,143.42764508164112,201.0691346571832,179.5500030517578
2021-08-02,172.89425523989104,143.56124880516185,200.81507366824763,172.8000030517578
2021-08-03,173.247832985563,144.69108523996346,201.1658238429841,174.85000610351562
2021-08-04,173.51789887644583,145.13069735857027,203.37742468112364,175.64999389648438
2021-08-05,173.93214062859522,144.42149822995685,200.4358241401107,176.89999389648438
2021-08-06,173.9384311624475,147.69078685809447,202.38352804180263,176.0
2021-08-09,175.4781572917569,146.0819206042887,205.90489405763995,179.35000610351562
2021-08-10,176.03399564908497,147.57336967778986,205.93172986304907,182.0
2021-08-11,176.52227149070788,148.37962593170545,203.2007658102168,183.85000610351562
2021-08-12,177.1661983437975,148.90040074562793,208.86110104761556,186.5500030517578
2021-08-13,177.40890745724914,148.3698798114132,206.85110224236269,182.75
2021-08-16,179.64909414025303,149.8380433751464,208.48630000880982,183.1999969482422
2021-08-17,180.41923663849587,151.60072100955304,208.09187656520098,178.9499969482422
2021-08-18,181.10452883498667,152.90938862524789,212.18993399329642,179.6999969482422
2021-08-19,181.9240204743216,153.2776610292354,209.10736753544444,178.1999969482422
2021-08-20,182.3170975512921,151.08025791409162,210.58888346631497,178.25
2021-08-23,184.8274053421858,155.88281104214735,215.09008069392218,179.9499969482422
2021-08-24,185.6202226222484,158.4933270181906,213.43667919852194,183.3000030517578
2021-08-25,186.29254930170393,155.75702348185212,215.37861948582642,184.0500030517578
2021-08-26,187.06322925416913,158.76600876515022,213.81075386411084,185.64999389648438
2021-08-27,187.37208557957112,159.9974175879941,216.0572218355495,189.5
2021-08-30,189.4308293692191,160.61472273831353,219.7076546401326,197.39999389648438
2021-08-31,190.01414805294945,159.13940788927417,219.48093221640096,193.4499969482422
2021-09-01,190.45238088602636,160.68488271932168,219.68285172871185,193.1999969482422
2021-09-02,190.9679222441009,159.6340951104428,219.6659186691755,191.89999389648438
2021-09-03,191.00446096194042,161.75852708702806,218.3805673785727,190.5500030517578
2021-09-07,192.46965381315601,164.78081752131794,223.2228484346641,191.5
2021-09-08,192.6134691613916,165.16310698093852,223.21479644175847,187.75
2021-09-09,192.84303154633642,163.20485603708545,222.15310421210177,185.0
2021-09-10,192.6060070094913,165.84991311881,221.8674821624644,185.60000610351562
2021-09-13,193.07578574324,162.596765009781,222.7403571596416,184.35000610351562
2021-09-14,193.1701259639686,165.37345230903756,221.59692800426288,183.0
2021-09-15,193.15086990466926,163.38679129356083,221.78585603218298,187.0
2021-09-16,193.2462301801624,165.52163849303014,221.5155325141939,187.8000030517578
2021-09-17,192.9050010227703,162.17766844165146,221.11490066202572,187.3000030517578
2021-09-20,193.24558020281546,164.61858481265838,220.73224786111524,183.5
2021-09-21,193.35652829485227,163.91134240070417,223.48263161897424,183.35000610351562
2021-09-22,193.38172649765843,164.53018558053884,221.49364778042326,184.85000610351562
2021-09-23,193.54748696569598,165.3703516700984,223.0290350204455,190.60000610351562
2021-09-24,193.30028008247922,165.56366860432993,224.3385103237964,194.35000610351562
2021-09-27,194.03602101405053,163.2865581448441,220.63846877868642,193.64999389648438
2021-09-28,194.305415513546,166.41382284416395,223.37593076474897,198.60000610351562
2021-09-29,194.49643345307865,164.29093642311392,225.60381145974426,193.39999389648438
2021-09-30,194.83162823103265,164.04897724306434,223.87238421478799,194.0
2021-10-01,194.7536978633468,166.5176380417651,223.95224828998764,204.0500030517578
2021-10-04,195.95987641504507,165.6862549204931,224.93063566212848,200.35000610351562
2021-10-05,196.36238453997498,164.59865746108431,224.1500456100388,191.89999389648438
2021-10-06,196.66973884852248,168.25593875093813,224.5369227577371,193.4499969482422
2021-10-07,197.10207881376144,167.43244120643976,226.99023654121652,197.89999389648438
2021-10-08,197.10012620875304,167.7091904532572,224.84018550596113,201.35000610351562
2021-10-11,198.39492085415577,170.93009686585987,228.79345277815804,204.25
2021-10-12,198.779119780422,171.25753205458037,229.94565337852566,213.14999389648438
2021-10-13,199.04494371681935,172.13097260747227,227.69316100156087,208.64999389648438
2021-10-14,199.4138034390196,169.1801771645993,227.62076114262933,209.25
2021-10-15,199.3282406646653,170.7843478722656,227.10832565370885,203.39999389648438
2021-10-18,200.27718029237795,170.9772267992306,227.67257920258896,201.60000610351562
2021-10-19,200.52519287056026,171.45392258830856,229.51343969921916,204.25
2021-10-20,200.6506466218244,170.6274361755902,228.84361962684056,205.5500030517578
2021-10-21,200.87908578456955,173.3299095066247,228.52199957599254,203.3000030517578
2021-10-22,200.65731677380114,171.0380232303868,230.40840213619535,199.85000610351562
2021-10-25,201.2655864886818,173.93086825296322,230.73946483069741,202.5500030517578
2021-10-26,201.436244220965,171.89336922610437,233.31418192922948,208.10000610351562
2021-10-27,201.44401901687684,172.7717597138939,229.16989615928915,201.35000610351562
2021-10-28,201.58205240383938,171.6813395279911,230.02493405942496,199.9499969482422
2021-10-29,201.2997016593427,172.60408521769196,230.69711535654133,203.9499969482422
2021-11-01,201.92147115057813,173.43441654490576,231.019761291601,208.6999969482422
2021-11-02,202.16369705861212,174.9401928484739,231.16505838562117,208.0500030517578
2021-11-03,202.34025052119304,172.63735451930884,230.1441393532678,209.3000030517578
2021-11-04,202.6780912784657,174.56607463616973,231.01931862545402,208.60000610351562
2021-11-05,202.6241763211974,172.18429362788137,230.53805422442352,203.5500030517578
2021-11-08,204.06854498945424,175.60696090659192,233.62765331848968,199.64999389648438
2021-11-09,204.616156996628,173.49859917401392,233.03379600649612,205.89999389648438
2021-11-10,205.10513432450006,176.0605299636988,234.70630831120295,204.0
2021-11-11,205.75674706734458,177.2186951513309,234.78924742531146,210.89999389648438
2021-11-12,206.01204833176436,174.9005040716153,234.80648792626795,219.6999969482422
2021-11-15,208.29709329357883,179.39436704982035,238.29336985407284,222.75
2021-11-16,209.0767633049081,181.69999584340385,240.14584139625876,222.0500030517578
2021-11-17,209.76492674546162,179.70399973136648,238.87442016773787,232.60000610351562
2021-11-18,210.57831792810816,181.45529725571564,241.8139250846994,228.9499969482422
2021-11-19,210.95410163586865,182.2361694819697,237.78536171842754,233.3000030517578
2021-11-22,213.32554771237784,182.78604690533038,241.8549428730088,231.35000610351562
2021-11-23,214.03759827395783,184.38106574632334,241.88418865022712,242.5500030517578
2021-11-24,214.60989280042358,186.4968596996481,243.84959248404107,246.3000030517578
2021-11-26,215.42915256956186,186.08155926517244,243.39793393177735,243.85000610351562
2021-11-29,216.94853018930596,187.92037699127448,245.41879138722726,233.85000610351562
2021-11-30,217.31574086923808,186.21859910972714,244.55727615685788,233.25
2021-12-01,217.52235446691395,189.21657009652932,247.58157816028134,234.1999969482422
2021-12-02,217.79294320320597,189.42216813280328,246.29079522973404,237.4499969482422
2021-12-03,217.5737170028773,189.02923311651725,247.65004958019856,244.0500030517578
2021-12-06,217.95135079489748,188.64331914100265,245.69844771902095,250.1999969482422
2021-12-07,217.9671258149998,188.77001812983548,245.74680585730135,243.89999389648438
2021-12-08,217.84696729025458,188.3042129281765,248.81542412791487,244.75
2021-12-09,217.82069703554305,188.61139932786477,247.334891128502,240.35000610351562
2021-12-10,217.339072103786,186.70205805390668,243.9686582492188,232.6999969482422
2021-12-13,217.16930114267274,187.82684098742226,249.24651484364256,236.6999969482422
2021-12-14,217.08895653725776,187.37456553521747,245.5344545915309,237.14999389648438
2021-12-15,216.91664819588752,185.9018294022397,244.1203146383011,237.39999389648438
2021-12-16,216.88122251972254,187.8672224705709,246.57469760489548,236.9499969482422
2021-12-17,216.43153401029696,189.02088863994734,245.82939832960463,235.89999389648438
2021-12-20,216.57260085814835,188.4338051928987,245.06192827016145,224.39999389648438
2021-12-21,216.65352839350373,188.67929012264923,246.30151711704693,228.25
2021-12-22,216.66296591480747,186.2775286239735,247.21242037507227,233.5500030517578
2021-12-23,216.82421798049532,188.33637025990936,244.4076236726626,231.1999969482422
2021-12-27,217.33869756316463,189.8518947107778,247.7303197775488,227.0500030517578
2021-12-28,217.60779809993352,188.5902129734807,246.12930214382754,225.60000610351562
2021-12-29,217.78906970230685,187.91508766020038,245.7068898265125,228.89999389648438
2021-12-30,218.10219501151886,190.63948620893032,249.49124240991284,228.85000610351562
2021-12-31,217.98745563548954,188.8314662262625,247.4174071532623,226.10000610351562
2022-01-03,218.97924554762517,191.07619908181934,247.9832260587917,223.3000030517578
2022-01-04,219.27380553138633,190.09918354425167,248.0795157929082,231.75
2022-01-05,219.45586928412413,191.23788580691425,250.79910151073625,231.75
2022-01-06,219.74723294993237,192.43055130927144,248.40220593231203,231.6999969482422
2022-01-07,219.59099465608213,189.3237428673405,247.67740272654513,238.4499969482422
2022-01-10,220.3764485146063,191.64005662344746,246.77743178922822,234.89999389648438
2022-01-11,220.5890975401609,192.2183722515921,249.82015306459394,237.0500030517578
2022-01-12,220.6902554946795,191.96700608882517,251.04354179339498,240.85000610351562
2022-01-13,220.90625513123473,192.70479176892943,249.480212234456,237.0
2022-01-14,220.68452209856312,191.84425840131283,249.72914133707988,239.64999389648438
2022-01-18,221.59099452894446,190.3971722721885,251.59708008694463,239.60000610351562
2022-01-19,221.7243944888432,191.45691572746662,250.71259161854675,244.4499969482422
2022-01-20,221.99707615948833,193.2065478606923,249.12104012228056,243.64999389648438
2022-01-21,221.85617042863873,195.7097666053127,250.1280646194269,237.89999389648438
2022-01-24,222.91289147762654,195.75042221848693,254.08291870413083,232.9499969482422
2022-01-25,223.29111469462134,192.59418696768296,251.53170208103958,237.89999389648438
2022-01-26,223.59183711082764,195.3126415432679,252.13871121605,238.89999389648438
2022-01-27,224.03711955375445,194.57553583474794,251.3992231936708,232.0500030517578
2022-01-28,224.06881462850168,195.24123492383146,251.3202110080763,235.89999389648438
2022-01-31,225.5872455514544,197.2984570922787,254.93478305100894,235.10000610351562
2022-02-01,226.08198471265194,198.454539508506,256.05775580209325,236.6999969482422
2022-02-02,226.4717576555789,198.00591237308416,254.97522548100653,238.8000030517578
2022-02-03,226.9740398546458,198.74619526531646,255.77881910858306,243.89999389648438
2022-02-04,227.02675706978866,199.36673630238226,254.9438378087984,241.85000610351562
2022-02-07,228.36557520025008,200.04915500726864,255.86574940993407,241.64999389648438
2022-02-08,228.71543122193407,200.45001821370616,258.69611012499735,248.9499969482422
2022-02-09,228.9183853271454,201.85155861669253,257.5347503213523,258.3500061035156
2022-02-10,229.19389054978888,199.50286345819265,258.3874118580572,255.1999969482422
2022-02-11,228.98292584984512,200.84439609407517,256.68782532324803,251.64999389648438
2022-02-14,229.35472540834067,201.22975576210663,259.55614894511217,247.5500030517578
2022-02-15,229.34306017296754,199.86172847549227,256.52444334578473,251.85000610351562
2022-02-16,229.17636536721946,199.12204199658373,258.4474820085492,252.25
2022-02-17,229.0816894995321,201.16571881216925,258.1935789949176,251.5
2022-02-18,228.50784536826993,199.08589138278828,257.22619079489954,246.85000610351562
2022-02-22,227.64410989367977,197.29708387093217,255.41642662718826,248.4499969482422
2022-02-23,227.26391753587427,197.18634226253133,257.0989340909517,248.60000610351562
2022-02-24,227.00474036585987,197.53499158039418,254.9040618005773,239.35000610351562
2022-02-25,226.3198578665924,198.9065950403141,254.40605851403237,240.0500030517578
2022-02-28,225.74051918120097,197.60391282842994,254.94025939645928,234.25
2022-03-01,225.59657466835677,197.0594033568538,252.6496786135577,237.25
2022-03-02,225.39947468685668,196.3456265108931,255.1146635517157,230.4499969482422
2022-03-03,225.37896459410666,196.0973265961118,253.21342075879753,224.14999389648438
2022-03-04,224.98442765513985,196.88193916098257,254.97772261241008,224.14999389648438
2022-03-07,225.53185267002763,195.49505376121195,253.7927726852822,225.5
2022-03-08,225.45720229710403,194.98506928380374,257.06047394291755,234.0500030517578
2022-03-09,225.3481284286574,195.18638770983543,256.950382739938,230.4499969482422
2022-03-10,225.42617737221025,196.40229205413158,255.56675893943117,225.1999969482422
2022-03-11,225.13242085049924,195.50884729276285,253.78566056190988,222.9499969482422
2022-03-14,225.91472041138832,197.67102354509447,255.41706322048475,219.64999389648438
2022-03-15,226.24019799703746,195.87427038234216,254.74904356816182,212.3000030517578
2022-03-16,226.49673480224283,199.0684789855121,253.59317106842877,218.60000610351562
2022-03-17,226.90064219735126,195.27199865401374,255.87550904582386,217.3000030517578
2022-03-18,226.88875865694854,199.44061819018344,256.2422431358143,220.3000030517578
2022-03-21,228.22691226480205,199.6639859728681,255.279922117939,225.85000610351562
2022-03-22,228.63817726717153,200.5208377462494,258.12943821320425,225.0500030517578
2022-03-23,228.9321222280289,197.1985133497521,259.52004172390315,225.3000030517578
2022-03-24,229.32747546931714,198.86670247256708,259.8458385289148,221.85000610351562
2022-03-25,229.2644397001256,199.47230862215974,258.2923467457563,221.85000610351562
2022-03-28,230.23885279494436,200.92990283083248,261.1351452898292,214.5500030517578
2022-03-29,230.47675264979705,201.14453443785914,257.10150841372007,215.6999969482422
2022-03-30,230.58113544064994,201.44908044238005,260.1924889568799,221.85000610351562
2022-03-31,230.77681509249362,201.28129110777047,259.04724794695557,226.39999389648438
2022-04-01,230.50995398249236,202.06251747549692,260.5453997100763,228.39999389648438
2022-04-04,230.90235595264915,202.748349095133,261.8945574836598,230.60000610351562
2022-04-05,230.97147470445125,200.35525227211474,263.403305283702,231.3000030517578
2022-04-06,230.92562000394324,199.52549996753396,259.23436117778124,227.60000610351562
2022-04-07,230.99192300418812,201.24942609585233,259.7403760334266,226.14999389648438
2022-04-08,230.61796136027056,200.75372733868483,259.1609453807866,231.64999389648438
2022-04-11,230.82317947043362,203.0343128444043,258.44234046870235,236.60000610351562
2022-04-12,230.8703975750392,202.30252191960713,260.1757259742044,233.60000610351562
2022-04-13,230.81881916036775,202.112528044904,257.9073138851897,225.0500030517578
2022-04-14,230.89215068111196,200.27091506179812,259.5024742095891,223.60000610351562
2022-04-18,230.7964452927551,202.99843811704008,260.2888191169326,223.5
2022-04-19,230.85103670391265,201.7006747478745,261.1712851706529,221.3000030517578
2022-04-20,230.7939008566835,202.730144508797,260.7712460130597,218.8000030517578
2022-04-21,230.84501051669906,200.57555505897466,259.1967506448445,228.14999389648438
2022-04-22,230.44483233996684,199.44747189668038,257.33086973166724,227.3000030517578
2022-04-25,230.44012731298028,201.88509510225265,260.5161437481027,220.8000030517578
2022-04-26,230.35552023255477,201.12720280005476,259.8528360215965,221.39999389648438
2022-04-27,230.1346623126352,202.09301991683589,260.381155457436,215.9499969482422
2022-04-28,229.99919360244826,200.53460783951385,257.8409836695226,217.89999389648438
